PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_is_missing,RoomService_is_missing,FoodCourt_is_missing,ShoppingMall_is_missing,Spa_is_missing,VRDeck_is_missing,HomePlanet_is_missing,CryoSleep_is_missing,Cabin_is_missing,Destination_is_missing,VIP_is_missing,Name_is_missing
4641_01,1,1,4370,3,45.0,1,65.0,63.0,3.0,713.0,27.0,7978,False,False,False,False,False,False,False,False,False,False,False,False,False
4642_01,2,1,717,3,41.0,1,0.0,412.0,0.0,4030.0,0.0,6780,False,False,False,False,False,False,False,False,False,False,False,False,False
4643_01,1,1,4480,3,36.0,1,0.0,724.0,0.0,0.0,0.0,6878,True,False,True,False,False,False,False,False,False,False,False,False,False
4644_01,1,1,4372,1,13.0,1,8.0,1385.0,1445.0,250.0,8.0,4512,True,False,False,False,False,False,False,False,False,False,False,False,False
4645_01,2,1,287,3,48.0,1,0.0,9633.0,0.0,1.0,2.0,844,True,False,False,False,False,False,False,False,False,False,False,False,False
4645_02,2,2,287,3,27.0,1,0.0,0.0,0.0,0.0,0.0,6049,True,True,False,False,False,False,False,False,False,False,False,False,False
4646_01,1,1,4374,2,22.0,1,141.0,16.0,0.0,177.0,336.0,6202,True,False,False,False,False,False,False,False,False,False,False,False,False
4648_01,0,1,4375,3,39.0,1,290.0,0.0,84.0,266.0,0.0,8133,True,False,False,False,False,False,False,True,False,False,False,False,False
4649_01,1,1,1685,3,45.0,1,1399.0,226.0,0.0,0.0,0.0,2838,False,False,False,False,False,False,False,False,False,False,False,False,False
4650_01,1,1,6200,3,42.0,1,84.0,323.0,0.0,1251.0,120.0,2528,False,False,False,False,False,False,False,False,False,False,False,False,False
4651_01,2,1,719,3,33.0,1,0.0,7039.0,0.0,902.0,405.0,460,True,False,False,False,False,False,False,False,False,False,False,False,False
4652_01,1,1,0,3,27.0,1,0.0,89.0,874.0,34.0,0.0,7217,True,False,False,False,False,False,False,False,False,True,False,False,False
4653_01,1,1,1702,0,47.0,1,0.0,370.0,0.0,380.0,38.0,1808,False,False,False,False,False,False,False,False,False,False,True,False,False
4654_01,2,2,1686,3,20.0,1,0.0,0.0,0.0,0.0,0.0,3686,True,False,False,False,False,False,False,False,False,False,False,False,False
4655_01,2,2,240,1,32.0,1,0.0,0.0,0.0,0.0,0.0,93,True,False,False,False,False,False,False,False,False,False,False,False,False
4655_02,0,2,240,3,54.0,1,0.0,0.0,0.0,0.0,0.0,6723,True,False,False,False,False,False,False,True,False,False,False,False,False
4656_01,1,1,4377,3,23.0,1,0.0,1125.0,0.0,0.0,993.0,473,False,False,False,False,False,True,False,False,False,False,False,False,False
4656_02,1,1,6201,3,9.0,1,0.0,0.0,0.0,0.0,0.0,7983,False,False,False,False,False,False,False,False,False,False,False,False,False
4657_01,1,1,6191,3,17.0,1,372.0,0.0,477.0,0.0,0.0,6365,False,False,False,False,False,False,False,False,False,False,False,False,False
4658_01,2,1,1110,3,26.0,1,0.0,823.0,0.0,1821.0,1508.0,7516,False,False,False,False,False,False,False,False,False,False,False,False,False
4658_02,2,1,1110,3,38.0,1,0.0,93.0,0.0,0.0,7303.0,6746,False,False,False,False,False,False,False,False,False,False,False,False,False
4659_01,1,1,4378,3,24.0,1,703.0,0.0,0.0,0.0,0.0,5242,False,False,False,False,False,False,False,False,False,False,False,False,False
4661_01,1,1,4481,0,30.0,1,77.0,2325.0,5.0,117.0,1.0,5277,True,False,False,False,False,False,False,False,False,False,True,False,False
4661_02,1,2,6192,1,2.0,1,0.0,0.0,0.0,0.0,0.0,7049,False,False,False,False,False,False,False,False,False,False,False,False,False
4661_03,1,2,6192,3,4.0,1,0.0,0.0,0.0,0.0,0.0,3038,True,False,False,False,False,False,False,False,False,False,False,False,False
4661_04,1,2,6192,3,9.0,1,0.0,0.0,0.0,0.0,0.0,2213,False,False,False,False,False,False,False,False,False,False,False,False,False
4661_05,1,1,4481,3,30.0,1,0.0,0.0,3.0,3434.0,0.0,5030,False,False,False,False,False,False,False,False,False,False,False,False,False
4661_06,1,2,6192,3,5.0,1,0.0,0.0,0.0,0.0,0.0,4004,False,False,False,False,False,True,False,False,False,False,False,False,False
4661_07,1,1,6192,3,2.0,0,0.0,0.0,0.0,0.0,0.0,3981,False,False,False,False,False,False,False,False,False,False,False,True,False
4662_01,2,1,672,3,32.0,1,45.0,985.0,0.0,0.0,6803.0,2331,False,False,False,False,False,False,False,False,False,False,False,False,False
4662_02,2,2,672,0,53.0,1,0.0,0.0,0.0,0.0,0.0,967,True,False,False,False,False,False,False,False,False,False,True,False,False
4662_03,2,1,0,3,46.0,1,0.0,3856.0,0.0,1.0,312.0,2485,True,False,False,False,False,False,False,False,False,True,False,False,False
4663_01,1,2,6204,3,2.0,1,0.0,0.0,0.0,0.0,0.0,5056,True,False,False,False,False,False,False,False,False,False,False,False,False
4663_02,1,2,6204,3,1.0,1,0.0,0.0,0.0,0.0,0.0,2256,True,False,False,False,False,False,False,False,False,False,False,False,False
4663_03,1,2,6204,3,11.0,1,0.0,0.0,0.0,0.0,0.0,5927,True,False,False,False,False,False,False,False,False,False,False,False,False
4663_04,1,1,6204,1,3.0,1,0.0,0.0,0.0,0.0,0.0,4078,True,False,False,False,False,False,False,False,False,False,False,False,False
4663_05,1,2,6204,3,33.0,1,0.0,0.0,0.0,0.0,0.0,2559,True,False,False,False,False,False,False,False,False,False,False,False,False
4663_06,1,2,6204,1,3.0,1,0.0,0.0,0.0,0.0,0.0,1233,True,False,False,False,False,False,False,False,False,False,False,False,False
4664_01,1,1,1703,3,38.0,1,182.0,776.0,3.0,33.0,0.0,8225,False,False,False,False,False,False,False,False,False,False,False,False,False
4665_01,1,2,6194,2,21.0,1,0.0,0.0,0.0,0.0,0.0,1143,False,False,False,False,False,False,False,False,False,False,False,False,False
4667_01,1,2,0,3,41.0,1,0.0,0.0,0.0,0.0,0.0,2265,True,False,False,False,False,False,False,False,False,True,False,False,False
4668_01,2,2,721,1,64.0,1,0.0,0.0,0.0,0.0,0.0,7417,True,False,False,False,False,False,False,False,False,False,False,False,False
4668_02,2,2,721,1,27.0,2,0.0,0.0,0.0,0.0,0.0,6818,True,False,False,False,False,False,False,False,False,False,False,False,False
4672_01,1,2,6195,1,41.0,1,0.0,0.0,0.0,0.0,0.0,1159,False,False,False,True,True,False,False,False,False,False,False,False,False
4673_01,1,1,4484,0,19.0,1,35.0,2.0,481.0,121.0,0.0,8315,False,False,False,False,False,False,True,False,False,False,True,False,False
4676_01,1,1,6197,3,42.0,1,0.0,0.0,1677.0,65.0,62.0,549,True,False,False,False,False,False,False,False,False,False,False,False,False
4677_01,2,1,676,1,30.0,1,0.0,4066.0,0.0,544.0,1272.0,7116,False,False,False,False,False,False,False,False,False,False,False,False,False
4678_01,1,1,4486,3,38.0,1,183.0,203.0,0.0,110.0,374.0,7168,False,False,False,False,False,False,False,False,False,False,False,False,False
4679_01,2,1,723,3,63.0,1,0.0,4579.0,1.0,1006.0,2084.0,8436,True,False,False,False,False,False,False,False,False,False,False,False,False
4680_01,3,1,1121,3,17.0,1,0.0,0.0,38.0,0.0,2.0,2066,False,False,True,False,False,False,False,False,False,False,False,False,False
4680_02,3,2,4488,3,2.0,1,0.0,0.0,0.0,0.0,0.0,8163,True,False,False,False,False,False,False,False,False,False,False,False,False
4680_03,3,0,4488,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
4680_04,3,1,1121,3,37.0,1,1144.0,4.0,34.0,0.0,0.0,5421,False,False,False,False,False,False,False,False,False,False,False,False,False
4684_01,3,1,4380,3,50.0,1,225.0,0.0,796.0,107.0,0.0,3659,True,False,False,False,False,False,False,False,False,False,False,False,False
4686_01,1,1,6207,3,38.0,1,0.0,172.0,615.0,0.0,0.0,2983,True,False,False,False,False,False,False,False,False,False,False,False,False
4689_01,2,1,724,3,28.0,2,0.0,3119.0,0.0,1404.0,366.0,7331,True,False,False,False,False,False,False,False,False,False,False,False,False
4690_01,2,2,243,3,35.0,1,0.0,0.0,0.0,0.0,0.0,5422,True,False,False,False,False,False,False,False,False,False,False,False,False
4690_02,2,1,0,3,27.0,1,14327.0,1487.0,0.0,1.0,0.0,7802,False,False,False,False,False,False,False,False,False,True,False,False,False
4691_01,1,1,6208,3,15.0,1,0.0,7.0,0.0,749.0,0.0,3002,False,False,False,False,False,False,False,False,False,False,False,False,False
4693_01,2,1,290,3,29.0,2,0.0,920.0,0.0,2052.0,3687.0,856,False,False,False,False,False,False,False,False,False,False,False,False,False
4693_02,2,2,290,1,65.0,1,0.0,0.0,0.0,0.0,0.0,6939,True,False,False,False,False,False,False,False,False,False,False,False,False
4694_01,1,1,4385,1,27.0,1,0.0,630.0,0.0,71.0,0.0,7232,True,False,False,False,False,False,False,False,False,False,False,False,False
4695_01,3,1,4386,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1863,True,False,False,False,False,False,False,False,False,False,False,False,False
4695_02,3,1,4386,3,21.0,1,3148.0,0.0,1.0,0.0,0.0,8294,False,False,False,False,False,False,False,False,False,False,False,False,False
4695_03,3,2,4386,3,19.0,1,0.0,0.0,0.0,0.0,0.0,8286,True,False,False,False,False,False,False,False,False,False,False,False,False
4696_01,3,2,4388,3,39.0,1,0.0,0.0,0.0,0.0,0.0,3318,True,False,False,False,False,False,False,False,False,False,False,False,False
4699_01,1,1,4492,1,60.0,1,0.0,0.0,0.0,0.0,0.0,7461,False,False,False,False,False,False,True,False,False,False,False,False,False
4704_01,2,1,1122,1,30.0,1,818.0,44.0,2.0,2956.0,2311.0,3491,False,False,False,False,False,False,False,False,False,False,False,False,False
4706_01,1,2,6199,3,30.0,1,0.0,0.0,0.0,0.0,0.0,561,False,False,False,False,False,False,False,False,False,False,False,False,False
4706_02,1,2,6199,3,40.0,1,0.0,0.0,0.0,0.0,0.0,8016,True,False,False,False,False,False,False,False,False,False,False,False,False
4708_01,3,1,1705,3,26.0,1,0.0,25.0,13.0,11.0,998.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
4709_01,1,1,4495,1,38.0,1,2614.0,0.0,103.0,0.0,0.0,7601,False,False,False,False,False,False,False,False,False,False,False,False,False
4710_01,3,1,4496,3,22.0,1,130.0,15.0,2454.0,0.0,0.0,4969,True,False,False,False,False,False,False,False,False,False,False,False,False
4710_02,3,1,1689,3,27.0,1,179.0,0.0,1805.0,131.0,0.0,2028,False,True,False,False,False,False,False,False,False,False,False,False,False
4711_01,3,1,4498,3,65.0,1,1420.0,0.0,84.0,0.0,0.0,2447,False,False,False,False,False,False,False,False,False,False,False,False,False
4712_01,1,2,6202,2,61.0,1,0.0,0.0,0.0,0.0,0.0,5976,True,False,False,False,False,False,False,False,False,False,False,False,False
4713_01,1,1,4390,3,20.0,1,0.0,0.0,111.0,39.0,1094.0,5095,False,False,False,False,False,False,False,False,False,False,False,False,False
4714_01,1,2,6203,3,24.0,1,0.0,0.0,0.0,0.0,0.0,6743,False,False,False,False,False,False,False,False,False,False,False,False,False
4717_01,1,2,6205,3,16.0,1,0.0,0.0,0.0,0.0,0.0,4298,False,False,False,False,False,False,False,False,False,False,False,False,False
4719_01,3,2,1707,3,35.0,1,0.0,0.0,0.0,0.0,0.0,1419,True,False,False,True,False,False,False,False,False,False,False,False,False
4720_01,1,1,4391,3,21.0,1,0.0,681.0,51.0,131.0,1.0,5412,True,False,False,False,False,False,False,False,False,False,False,False,False
4721_01,1,2,6210,3,23.0,1,0.0,0.0,0.0,0.0,0.0,115,True,False,False,False,False,False,False,False,False,False,False,False,False
4723_01,1,1,4392,1,17.0,1,0.0,262.0,0.0,0.0,502.0,5805,True,False,False,False,False,False,False,False,False,False,False,False,False
4723_02,1,1,4392,2,24.0,1,154.0,7.0,241.0,213.0,453.0,3181,False,False,False,False,False,False,False,False,False,False,False,False,False
4725_01,1,1,6206,1,27.0,1,866.0,0.0,0.0,0.0,23.0,4886,False,False,False,False,False,False,False,False,False,False,False,False,False
4726_01,2,1,729,3,26.0,1,0.0,1910.0,0.0,1777.0,0.0,2745,True,False,False,False,False,False,True,False,False,False,False,False,False
4726_02,2,1,729,1,26.0,1,0.0,3452.0,0.0,4.0,1960.0,4746,True,False,False,False,False,False,False,False,False,False,False,False,False
4726_03,2,1,729,3,20.0,1,0.0,3.0,0.0,1271.0,2630.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
4726_04,2,2,729,3,28.0,1,0.0,0.0,0.0,0.0,0.0,3783,True,False,False,False,False,False,False,False,False,False,False,False,False
4726_05,2,1,729,3,37.0,1,8.0,21.0,0.0,56.0,2167.0,751,True,False,False,False,False,False,False,False,False,False,False,False,False
4728_01,3,1,4393,3,23.0,1,706.0,0.0,0.0,0.0,583.0,3456,False,False,False,False,False,False,False,False,False,False,False,False,False
4728_02,3,2,4393,0,49.0,1,0.0,0.0,0.0,0.0,0.0,3196,True,False,True,False,False,False,False,False,False,False,True,False,False
4730_01,2,1,244,0,50.0,1,0.0,1338.0,0.0,40.0,6178.0,7435,False,False,False,False,False,False,False,False,False,False,True,False,False
4732_01,2,2,677,3,4.0,1,0.0,0.0,0.0,0.0,0.0,7628,True,False,False,True,False,False,False,False,False,False,False,False,False
4732_02,2,2,677,3,32.0,1,0.0,0.0,0.0,0.0,0.0,3673,True,False,False,False,False,False,False,False,False,False,False,False,False
4732_03,2,1,677,3,44.0,1,0.0,0.0,0.0,0.0,0.0,6050,True,False,False,False,False,False,False,False,False,False,False,False,False
4733_01,1,1,1690,3,20.0,1,962.0,0.0,4581.0,105.0,0.0,7160,True,False,False,False,False,False,False,False,False,False,False,False,False
4738_01,3,1,4398,3,30.0,1,531.0,807.0,35.0,200.0,0.0,7377,False,False,False,False,False,False,False,False,False,False,False,False,False
4738_02,3,1,4398,3,29.0,1,574.0,0.0,4940.0,1831.0,2.0,3916,False,False,False,False,False,False,False,False,False,False,False,False,False
4739_01,1,1,6212,3,22.0,1,37.0,3.0,0.0,305.0,581.0,5689,True,False,False,False,False,False,False,False,False,False,False,False,False
4741_01,3,2,4501,3,35.0,1,0.0,0.0,0.0,0.0,0.0,8275,True,False,False,False,False,False,False,False,False,False,False,False,False
4741_02,3,1,4501,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1645,True,False,False,False,False,False,False,False,False,False,False,True,False
4741_03,3,0,4501,3,6.0,1,0.0,0.0,0.0,0.0,0.0,6092,True,False,False,False,False,False,False,False,True,False,False,False,False
4743_01,2,1,1709,3,38.0,1,0.0,4504.0,0.0,13.0,302.0,7355,True,False,False,False,False,False,False,False,False,False,False,False,False
4744_01,2,1,679,3,34.0,1,0.0,48.0,2067.0,3.0,6.0,299,True,False,False,False,False,False,False,False,False,False,False,False,False
4744_02,2,2,679,1,34.0,1,0.0,0.0,0.0,0.0,0.0,7374,True,False,False,False,False,False,False,False,False,False,False,False,False
4746_01,1,1,6213,3,27.0,1,282.0,8.0,337.0,0.0,0.0,2848,False,True,False,False,False,False,False,False,False,False,False,False,False
4748_01,3,1,1113,3,53.0,1,204.0,142.0,380.0,38.0,1.0,1489,False,False,False,False,False,False,False,False,False,False,False,False,False
4750_01,2,1,86,3,28.0,1,0.0,395.0,118.0,14.0,1647.0,7074,False,False,False,False,False,False,False,False,False,False,False,False,False
4750_02,2,1,86,3,31.0,1,0.0,1382.0,0.0,1795.0,588.0,3778,False,False,False,False,False,False,False,False,False,False,False,False,False
4752_01,3,1,4504,2,56.0,1,233.0,0.0,1356.0,0.0,171.0,7558,False,False,False,False,False,False,False,False,False,False,False,False,False
4753_01,3,1,4401,3,36.0,1,850.0,0.0,454.0,0.0,0.0,6448,False,False,False,True,False,False,False,False,False,False,False,False,False
4754_01,1,1,1710,1,30.0,1,25.0,245.0,198.0,2.0,321.0,5097,False,False,False,False,False,False,False,False,False,False,False,False,False
4755_01,3,2,4506,3,32.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
4756_01,2,2,731,1,44.0,0,0.0,0.0,0.0,0.0,0.0,5229,True,False,False,False,False,False,False,False,False,False,False,True,False
4756_02,2,2,731,1,54.0,1,0.0,0.0,0.0,0.0,0.0,1014,True,False,False,False,True,False,False,False,False,False,False,False,False
4757_01,1,1,4403,3,24.0,1,185.0,0.0,476.0,1810.0,53.0,7474,False,False,False,False,False,False,False,False,False,False,False,False,False
4758_01,1,1,4508,3,44.0,1,248.0,0.0,0.0,0.0,623.0,5171,False,False,False,False,False,False,False,False,False,False,False,False,False
4759_01,1,1,4404,3,25.0,1,0.0,3.0,23.0,693.0,0.0,3775,False,False,False,False,False,False,False,False,False,False,False,False,False
4762_01,3,2,4511,3,35.0,1,0.0,0.0,0.0,0.0,0.0,8170,True,False,False,False,False,False,False,False,False,False,False,False,False
4763_01,3,1,4512,3,29.0,1,298.0,0.0,888.0,5.0,0.0,7187,True,False,False,False,False,False,False,False,False,False,False,False,False
4764_01,1,1,1712,3,22.0,1,0.0,669.0,121.0,0.0,56.0,2959,True,False,False,False,False,False,False,False,False,False,False,False,False
4769_01,1,2,6215,3,22.0,1,0.0,0.0,0.0,0.0,0.0,2145,True,False,False,False,False,False,False,False,False,False,False,False,False
4770_01,1,1,4411,1,22.0,1,0.0,509.0,2.0,8.0,74.0,2607,True,False,False,False,False,False,False,False,False,False,False,False,False
4770_02,1,2,4411,2,18.0,1,0.0,0.0,0.0,0.0,0.0,4488,True,False,False,False,False,False,False,False,False,False,False,False,False
4772_01,1,1,4517,1,22.0,1,256.0,0.0,0.0,0.0,373.0,1881,False,False,False,False,False,False,False,False,False,False,False,False,False
4773_01,1,1,6217,0,52.0,1,935.0,779.0,0.0,0.0,0.0,7686,True,False,False,False,False,False,False,False,False,False,True,False,False
4774_01,3,2,4518,3,0.0,1,0.0,0.0,0.0,0.0,0.0,7093,True,False,False,False,False,False,False,False,False,False,False,False,False
4774_02,3,2,4518,3,1.0,1,0.0,0.0,0.0,0.0,0.0,3305,True,False,False,False,False,False,False,False,False,False,False,False,False
4774_03,3,1,4518,3,34.0,1,2130.0,0.0,1.0,1.0,0.0,8359,False,False,False,False,False,False,False,False,False,False,False,False,False
4774_04,3,2,4518,3,6.0,1,0.0,0.0,0.0,0.0,0.0,3321,True,False,False,False,False,False,False,False,False,False,False,False,False
4775_01,1,1,6219,3,22.0,1,123.0,1.0,660.0,0.0,0.0,8316,True,False,False,False,False,False,False,False,False,False,False,False,False
4777_01,1,2,6220,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1677,True,False,False,False,False,False,False,False,False,False,False,False,False
4778_01,2,1,88,3,31.0,1,588.0,1261.0,0.0,228.0,6.0,3165,False,False,False,False,False,False,False,False,False,False,False,False,False
4780_01,3,1,1714,3,20.0,1,845.0,0.0,46.0,123.0,0.0,3954,False,False,False,False,False,False,False,False,False,False,False,False,False
4780_02,3,2,1714,3,25.0,1,0.0,0.0,0.0,0.0,0.0,6508,True,False,False,False,False,False,False,False,False,False,False,False,False
4782_01,2,2,0,1,23.0,1,0.0,0.0,0.0,0.0,0.0,6775,True,False,False,False,False,False,False,False,False,True,False,False,False
4782_02,2,1,733,3,53.0,1,50.0,11552.0,0.0,2998.0,4334.0,2869,False,False,False,False,False,False,False,False,False,False,False,False,False
4782_03,2,1,733,1,32.0,1,0.0,225.0,0.0,3873.0,240.0,254,False,False,False,False,False,False,False,False,False,False,False,False,False
4782_04,2,2,733,1,27.0,1,0.0,0.0,0.0,0.0,0.0,3641,True,False,False,False,False,False,True,False,False,False,False,False,False
4782_05,2,1,733,1,48.0,1,0.0,342.0,929.0,10887.0,0.0,408,False,False,False,False,False,False,False,False,False,False,False,False,False
4783_01,2,1,62,3,37.0,1,223.0,9495.0,0.0,1318.0,1866.0,3685,True,False,False,False,False,False,False,False,False,False,False,False,False
4784_01,3,2,4415,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1237,True,False,False,False,False,False,False,False,False,False,False,False,False
4785_01,2,2,246,1,29.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
4786_01,2,2,248,3,46.0,2,0.0,0.0,0.0,0.0,0.0,2769,True,False,False,False,False,False,False,False,False,False,False,False,False
4787_01,1,1,6223,3,19.0,1,2.0,0.0,0.0,9.0,754.0,5585,False,False,False,False,True,False,False,False,False,False,False,False,False
4788_01,1,1,4417,3,22.0,1,0.0,0.0,0.0,778.0,0.0,1229,False,False,False,False,False,False,False,False,False,False,False,False,False
4790_01,2,1,293,0,54.0,2,0.0,2853.0,0.0,0.0,1666.0,128,False,False,False,False,False,False,False,False,False,False,True,False,False
4791_01,1,1,6224,3,43.0,1,63.0,1339.0,9.0,253.0,42.0,5119,True,False,False,False,False,False,False,False,False,False,False,False,False
4792_01,1,2,6226,3,18.0,1,0.0,0.0,0.0,0.0,0.0,7219,True,False,False,False,False,False,False,False,False,False,False,False,False
4793_01,2,1,1717,1,36.0,1,13.0,1480.0,1.0,1439.0,1955.0,2777,False,False,False,False,False,False,False,False,False,False,False,False,False
4793_02,2,1,1717,3,20.0,1,0.0,1131.0,3783.0,161.0,0.0,1662,True,False,False,False,False,False,False,False,False,False,False,False,False
4794_01,1,1,4521,3,63.0,1,0.0,104.0,0.0,599.0,0.0,2258,False,False,False,False,False,False,False,False,False,False,False,False,False
4795_01,1,1,4419,3,50.0,1,138.0,706.0,0.0,18.0,40.0,7768,True,False,False,False,False,False,False,False,False,False,False,False,False
4796_01,3,1,0,3,13.0,1,21.0,0.0,1564.0,0.0,1.0,3046,True,False,False,False,False,False,False,False,False,True,False,False,False
4796_02,3,2,1718,0,43.0,1,0.0,0.0,0.0,0.0,0.0,7316,True,False,False,False,False,False,False,False,False,False,True,False,False
4797_01,1,2,6228,2,16.0,1,0.0,0.0,0.0,0.0,0.0,863,True,False,False,False,False,False,False,False,False,False,False,False,False
4798_01,3,2,4522,3,31.0,1,0.0,0.0,0.0,0.0,0.0,5147,True,False,False,False,False,False,False,False,False,False,False,False,False
4798_02,3,2,4522,3,0.0,1,0.0,0.0,0.0,0.0,0.0,5760,True,False,False,False,False,True,False,False,False,False,False,False,False
4798_03,3,2,4522,3,10.0,1,0.0,0.0,0.0,0.0,0.0,4739,True,False,False,True,False,False,False,False,False,False,False,False,False
4801_01,1,2,6211,3,10.0,1,0.0,0.0,0.0,0.0,0.0,7953,False,False,True,False,False,False,False,False,False,False,False,False,False
4803_01,1,1,4523,3,55.0,1,1028.0,18.0,0.0,0.0,0.0,2933,False,False,False,False,False,False,False,False,False,False,False,False,False
4804_01,1,1,4421,3,18.0,1,211.0,594.0,2.0,493.0,62.0,2392,True,False,False,False,False,False,False,False,False,False,False,False,False
4804_02,1,1,6231,3,7.0,1,0.0,0.0,0.0,0.0,0.0,3703,True,False,False,False,True,False,False,False,False,False,False,False,False
4804_03,1,2,6231,3,1.0,1,0.0,0.0,0.0,0.0,0.0,8021,True,False,False,False,True,False,False,False,False,False,False,False,False
4807_01,1,1,6214,3,44.0,1,22.0,1.0,0.0,864.0,0.0,2678,False,False,False,False,False,False,False,False,False,False,False,False,False
4808_01,3,1,1696,3,27.0,1,665.0,631.0,1.0,0.0,0.0,1747,False,False,False,False,False,True,False,False,False,False,False,False,False
4810_01,1,1,0,2,20.0,1,30.0,4.0,0.0,321.0,451.0,5146,False,False,False,False,False,False,False,False,False,True,False,False,False
4813_01,2,1,736,1,49.0,1,0.0,7762.0,2.0,0.0,98.0,6749,True,False,False,False,False,False,False,False,False,False,False,False,False
4814_01,1,2,6235,1,22.0,1,0.0,0.0,0.0,0.0,0.0,8093,True,False,False,False,False,False,False,False,False,False,False,False,False
4815_01,1,1,4422,1,21.0,1,564.0,9.0,0.0,0.0,30.0,487,True,False,False,False,False,False,False,False,False,False,False,False,False
4817_01,3,1,4524,3,26.0,1,17.0,0.0,746.0,394.0,0.0,3939,False,False,False,False,False,False,False,False,False,False,False,False,False
4818_01,3,1,1117,3,65.0,1,588.0,196.0,272.0,0.0,0.0,4249,True,False,False,False,False,False,False,False,False,False,False,False,False
4819_01,3,2,4527,3,20.0,1,0.0,0.0,0.0,0.0,0.0,6332,True,False,False,False,False,False,False,False,False,False,False,False,False
4822_01,3,2,4529,1,0.0,1,0.0,0.0,0.0,0.0,0.0,682,True,False,False,False,False,False,False,False,False,False,False,False,False
4822_02,3,2,4529,3,16.0,1,0.0,0.0,0.0,0.0,0.0,7751,True,False,False,False,False,False,False,False,False,False,False,False,False
4822_03,0,2,4529,3,22.0,1,0.0,0.0,0.0,0.0,0.0,5663,True,False,False,False,False,False,False,True,False,False,False,False,False
4822_04,3,1,4529,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
4823_01,1,1,6216,3,21.0,1,526.0,0.0,0.0,258.0,0.0,75,False,False,False,False,True,False,False,False,False,False,False,False,False
4827_01,1,2,6237,2,30.0,0,0.0,0.0,0.0,0.0,0.0,8121,True,False,False,False,False,False,False,False,False,False,False,True,False
4828_01,1,1,6218,1,14.0,1,363.0,44.0,0.0,0.0,512.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
4829_01,3,1,4531,3,45.0,1,944.0,292.0,2.0,0.0,0.0,224,False,False,False,False,False,True,False,False,False,False,False,False,False
4830_01,1,1,4533,3,22.0,1,0.0,0.0,0.0,19.0,785.0,3353,False,False,False,False,False,False,False,False,False,False,False,False,False
4831_01,3,2,4535,3,21.0,1,0.0,0.0,0.0,0.0,0.0,8246,True,False,False,False,False,False,False,False,False,False,False,False,False
4832_01,1,1,1700,0,37.0,1,542.0,440.0,1.0,0.0,0.0,2850,False,False,False,False,False,False,False,False,False,False,True,False,False
4836_01,3,2,0,3,29.0,1,0.0,0.0,0.0,0.0,0.0,3197,True,False,False,True,False,False,False,False,False,True,False,False,False
4836_02,3,1,4427,3,29.0,2,20.0,0.0,1902.0,0.0,3.0,6415,True,False,False,True,False,False,False,False,False,False,False,False,False
4837_01,1,1,4429,3,21.0,0,0.0,198.0,559.0,19.0,44.0,4464,True,False,False,False,False,False,False,False,False,False,False,True,False
4838_01,1,1,4431,3,52.0,1,1.0,13.0,3.0,0.0,700.0,556,False,False,False,False,False,False,False,False,False,False,False,False,False
4840_01,0,2,4433,3,36.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,True,False,False,True,False,False,False,False,True
4841_01,2,2,298,1,59.0,1,0.0,0.0,0.0,0.0,0.0,5255,True,False,False,False,False,False,False,False,False,False,False,False,False
4841_02,2,1,298,3,21.0,1,12.0,1855.0,0.0,1381.0,358.0,6290,False,False,False,False,False,False,False,False,False,False,False,False,False
4841_03,2,1,298,3,25.0,1,21.0,2148.0,0.0,1966.0,12708.0,1627,False,False,False,False,False,False,False,False,False,False,False,False,False
4842_01,3,1,1119,3,23.0,1,2260.0,0.0,152.0,106.0,60.0,6123,False,False,False,False,False,False,False,False,False,False,False,False,False
4845_01,2,2,1701,1,36.0,1,0.0,0.0,0.0,0.0,0.0,3163,True,False,False,False,False,False,False,False,False,False,False,False,False
4846_01,1,1,1720,3,38.0,1,161.0,3.0,0.0,624.0,0.0,7166,False,False,False,False,False,False,False,False,False,False,False,False,False
4846_02,1,2,6240,3,0.0,1,0.0,0.0,0.0,0.0,0.0,4077,True,False,False,False,False,False,True,False,False,False,False,False,False
4847_01,1,1,4436,3,19.0,1,0.0,0.0,699.0,18.0,86.0,1185,True,False,False,False,False,False,False,False,False,False,False,False,False
4848_01,1,1,4537,3,30.0,1,148.0,0.0,0.0,619.0,34.0,5884,True,False,False,False,False,False,False,False,False,False,False,False,False
4850_01,1,1,6241,3,23.0,1,14.0,0.0,437.0,103.0,333.0,7920,True,False,False,False,False,False,False,False,False,False,False,False,False
